Time,Track Title,Artist Name,Spotify URL,Apple URL
0:00:00,Steeeam,Shelly,https://open.spotify.com/track/09RamrocZneYcLYLRIxYha?si=1de6f15b526a4d2e,https://music.apple.com/us/song/steeeam/1537226982
0:02:40,What Makes Me Love You,The Sequins,https://open.spotify.com/track/1zF6GgMp1ZI8vDRvQq1wwE?si=a489987726e24d8b,https://music.apple.com/us/song/what-makes-me-love-you/1757531031
0:06:42,Yumenonakade,Merge of Equals,https://open.spotify.com/track/2U6tBBT6HQAzS1QV82lavw?si=cd2e24c8932f4502,https://music.apple.com/us/song/yumenonakade/1510613215
0:10:43,option (interlude),Vayda,https://open.spotify.com/track/7MBCM8sUxpeNqwfZSUnX1e?si=34a57c57fe8e4d99,https://music.apple.com/us/song/option-interlude/1609701039
0:13:13,Masterpiece,SAULT,https://open.spotify.com/track/07qj9w93jk1eA2TGAd6kxj?si=4f9d30d28f504722,https://music.apple.com/us/song/masterpiece/1479919798
0:18:50,Walk On the Wild Side,Lou Reed,https://open.spotify.com/track/5p3JunprHCxClJjOmcLV8G?si=a6e2ac17eae945c8,https://music.apple.com/us/song/walk-on-the-wild-side/463899377
0:22:53,Rokc Muzik,PAINT,https://open.spotify.com/track/5GysixdmRt9OYjYuSgBbSm?si=1e72f02d87cd42f1,https://music.apple.com/us/album/rokc-muzik-single/1775761632
0:25:31,Marilyn,"Mount Kimbie, Micachu",https://open.spotify.com/track/5jJPcImQkogKdwsVS36zH7?si=08a49f861f9f4997,https://music.apple.com/us/song/marilyn-feat-micachu/1256396069
0:29:02,"Hold On, I'm Comin'",Sam & Dave,https://open.spotify.com/track/6PgVDY8GTkxF3GmhVGPzoB?si=2574224199fd4557,https://music.apple.com/us/song/hold-on-im-comin/59412277
0:31:30,Oceanic Feeling,Lorde,https://open.spotify.com/track/6kj8TeHSns33wt1Z1wdmMx?si=195bec80b5ff422b,https://music.apple.com/us/song/oceanic-feeling/1572941128
0:37:46,All About Us,"Harrison, Jaleel Shaw",https://open.spotify.com/track/3EwT7uWmy6f5T8LRcQwiRn?si=9232a64e5ef8433b,https://music.apple.com/us/song/all-about-us/1844876568
0:40:18,Spooky,Dusty Springfield,https://open.spotify.com/track/3MtP9T0WF4xbIo8vqHYeXM?si=5a960dc3d97140c0,https://music.apple.com/us/song/spooky/98411743
0:42:56,Banana Boat (Day-O),Harry Belafonte,https://open.spotify.com/track/4fHDlIntTsRGSyTg5UYZYC?si=bfb0397355154f1f,https://music.apple.com/us/song/day-o-the-banana-boat-song/267251593
0:45:53,Did Ye Get Healed,Van Morrison,https://open.spotify.com/track/38S3dnbMSSUvLZxwKPTsx1?si=32c76e2f504847b9,https://music.apple.com/us/song/did-ye-get-healed/1828562386
0:49:51,Sky Train - Vocal Mix,"Omar S, Nite Jewel",https://open.spotify.com/track/1j1tTelvaHbmRsxsApzVM6?si=3e30165310e64edf,https://music.apple.com/us/song/sky-train-feat-nite-jewel-vocal-mix/1268742907
