Time,Track Title,Artist Name,Spotify URL,Apple URL
0:00:00,Siberian Breaks,MGMT,https://open.spotify.com/track/2wNK1PjIS9NbBIchakaL7k?si=50b7cf1f0c1a482f,https://music.apple.com/us/song/siberian-breaks/363355566
0:12:09,Running Around - Priori's Definitely Canadian House Remix,"Regularfantasy, Priori",https://open.spotify.com/track/4V0EafCX8ThmYaofW4xqIt?si=cb4b087e77f74801,https://music.apple.com/us/song/running-around-prioris-definitely-canadian-house-remix/1701000401
0:18:10,Crushing,Eartheater,https://open.spotify.com/track/6BPwBHxjmavFAyMrLQgQYd?si=96813fa1b2f74fa0,https://music.apple.com/us/song/crushing/1700569674
0:22:21,Aguas de Marco,Joao Gilberto,https://open.spotify.com/track/4Ck56HqZQsRrMwAVEhgY6h?si=9a65c82feb404f11,https://music.apple.com/us/song/aguas-de-marco-feat-jo%C3%A3o-gilberto/186066725
0:27:37,Adore,I:Cube,https://open.spotify.com/track/5z44PxNBSF4Bd50jE5K6Mb?si=72ffd3309b9848b0,https://music.apple.com/us/song/adore/320458514
0:32:41,The One With The Wurlitzer,American Football,https://open.spotify.com/track/4j4ioik29OV3k35gwUWO3k?si=becfc7a791e44ba1,https://music.apple.com/us/song/the-one-with-the-wurlitzer/1651333874
0:35:07,Desaparecido,Manu Chao,https://open.spotify.com/track/5Hc7O2dX51NI4YcHPuoOpw?si=2f9f284f0de34532,https://music.apple.com/us/song/desaparecido/725493637
0:38:40,Refraction,Sainte-Famille,https://open.spotify.com/track/4HjunQbrWm7mmBcdhtid8e?si=7206e463ef484f70,https://music.apple.com/us/song/refraction/1649273484
0:44:17,Solo,HANAH,https://open.spotify.com/track/0wWAvABUlvDPqrCaeMCR1f?si=55928179a460403b,https://music.apple.com/us/song/solo/1643840764
0:47:48,In a Moment Devine,"Freak Heat Waves, Cindy Lee",https://open.spotify.com/track/1ksm7bu6QLRnmtfvde3isa?si=cfaaf118a92c4e17,https://music.apple.com/us/song/in-a-moment-divine/1690996562
0:51:47,Besaid,Masashi Hamauzu,https://open.spotify.com/track/6Q4nNB7exf30TTt2SdhPAb?si=2c422c3d4b934afa,https://music.apple.com/us/song/besaid/62444834
,,,,
,,,,
,,,,
,,,,
,,,, 
