Time,Track Title,Artist Name,Spotify URL,Apple URL
0:00:00,Cement Shoes,DJ Spanish Fly,https://open.spotify.com/track/4J2gqaHBsVeY0PAf4VraRL?si=3e328b4ded6447b8,https://music.apple.com/us/song/cement-shoes/1486125697
0:04:35,Early Blue,F.J. McMahon,https://open.spotify.com/track/2mn7UAKTtANTjG7s7iDuf1?si=2068e91a928046f9,https://music.apple.com/us/song/early-blue/1775794918
0:07:33,One Of These Things First,Nick Drake,https://open.spotify.com/track/0hNVjU6JKydHts0SAjHCno?si=5d169b1d82474d46,https://music.apple.com/us/song/one-of-these-things-first/1704061185
0:12:16,Cherry Blossom Girl,Air,https://open.spotify.com/track/4m8ttWM8IKXyhpv89E867J?si=3f79036239e84e03,https://music.apple.com/us/song/cherry-blossom-girl/696641762
0:15:52,Junglist Lament,Ura,,
0:21:50,It's Not Easy,Ofege,https://open.spotify.com/track/02ODaiZZfjPsrbkMvTIbCE?si=71452aaa92ce4484,https://music.apple.com/us/song/its-not-easy/1634200743
0:25:48,Self,Cleo Sol,https://open.spotify.com/track/0J9uaeOd7GZi9MTybtqAD4?si=bf9e69f3af9a419c,https://music.apple.com/us/song/self/1706762001
0:28:38,He,Jai Paul,https://open.spotify.com/track/3sV8Y8weWHxBbDa4rGGL9a?si=14bed33e21084fcf,https://music.apple.com/us/song/he/1465709932
0:32:53,Miki Dora,Amen Dunes,https://open.spotify.com/track/27r5zOoscJYQOkWpDmv4Pm?si=3ee1f831de354e63,https://music.apple.com/us/song/miki-dora/1444227883
0:37:36,Fall in Love,Babe Rainbow,https://open.spotify.com/track/6xSbAg8jAL8AvpD2Sr1nme?si=d1fae3e3d1a24295,https://music.apple.com/us/song/fall-in-love/1440735308
0:41:30,Crimson & Clover,Tommy James & The Shondells,https://open.spotify.com/track/6FEKEO3y7QFcMwoGeR0GtU?si=57f9f4a83fca402b,https://music.apple.com/us/song/crimson-and-clover/59412471
0:44:34,Three Drums,Four Tet,https://open.spotify.com/track/2FRIWWs5xxPoQrk5pMmsQN?si=7433d292de814cae,https://music.apple.com/us/song/three-drums/1729586524
0:52:37,Meet the Frownies,Mr Twin Sister,https://open.spotify.com/track/5kxinzQqkSJhL7QDdvkDFM?si=3cd4f48b74544230,https://music.apple.com/us/song/meet-the-frownies/1340560460
0:56:35,MiNt cHoCoLaTe,"1999 WRITE THE FUTURE, Westside Gunn, BADBADNOTGOOD, Conway the Machine",https://open.spotify.com/track/6Xa3ZCamaDFWBmxOFoR2n8?si=8505256d52cd4268,https://music.apple.com/us/song/mint-chocolate-feat-conway-the-machine/1719156420
0:59:50,Feather,Little Dragon,https://open.spotify.com/track/6WDAtzaXY7d31CkuoxYFcb?si=3e0276107e1742a2,https://music.apple.com/us/song/feather/321244497
1:04:22,Wild Motion,"Drugdealer, Dougie Poole",https://open.spotify.com/track/59JKnz46nXORbXNYIyPrtl?si=da6db48df81444a2,https://music.apple.com/us/song/wild-motion-feat-dougie-poole/1775806425
1:08:42,I Wish You Were Here,Alpha Blondy,https://open.spotify.com/track/5eCx5098mGhOXc3xY1fbWc?si=bc14df7b62874ad6,https://music.apple.com/us/song/i-wish-you-were-here/1705244935
1:12:52,Kahlil Gibran,STRFKR,https://open.spotify.com/track/0PldjOTKRt45S9MrLnlwVM?si=fee317a19a67467a,https://music.apple.com/us/song/kahlil-gibran/1651318573
1:16:40,Witching Hour,"Nat Home, Ms Ray",https://open.spotify.com/track/3MP5vyPkjeUSwDb27ahjNl?si=98183d817381480b,https://music.apple.com/us/song/witching-hour-feat-ms-ray/1640721803
1:21:15,All That We Perceive,Thievery Corporation,https://open.spotify.com/track/2knKUI1k57Q8Ox12Cxj8Pc?si=3bdb121f810e43d3,https://music.apple.com/us/song/all-that-we-perceive/1633561515
1:24:32,The Hop,A Tribe Called Quest,https://open.spotify.com/track/7f1UEGMBMuXfLBP5XANfrW?si=4118b911f42a451a,https://music.apple.com/us/song/the-hop/254978249
1:27:41,Guinnessez,"MF DOOM, Stahhr, 4ize",https://open.spotify.com/track/1FAHFrh5yApXwT66z3JzZy?si=245a9c947fdc462c,https://music.apple.com/us/song/guinnessez-feat-stahhr-4ize/1767672229
1:32:21,miro,"berlioz, Ted Jasper",https://open.spotify.com/track/5gtcKzuYZStBLhudEtrS4M?si=431bfb8a2e484fa5,https://music.apple.com/us/song/miro-feat-ted-jasper/1656066453
1:35:22,Raining Again,Pender Street Steppers,https://open.spotify.com/track/4nm8AhKEoSKYzBKz0BABlC?si=77c251cefc8246fd,https://music.apple.com/us/song/raining-again/1495395873
