Time,Track Title,Artist Name,Spotify URL,Apple URL
0:00:00,Cruisin',Jimmy Whoo,https://open.spotify.com/track/3knkVBvRx1k2au2ZnywrPt?si=91124926839f48ba,https://music.apple.com/us/song/cruisin/1473755393
0:02:49,Let's Stay Together,Al Green,https://open.spotify.com/track/63xdwScd1Ai1GigAwQxE8y?si=84715110814a4741,https://music.apple.com/us/song/lets-stay-together/976362823
0:05:40,Faith in Strangers,Andy Stott,https://open.spotify.com/track/4wSMi5urWxpBPbnWqfI1Ht?si=e35af66594e1401d,https://music.apple.com/us/song/faith-in-strangers/929273647
0:11:25,L.A.,Amen Dunes,https://open.spotify.com/track/6lyubS51HC3Yijqhm3XhsE?si=bd91a7eb5cd54c4b,https://music.apple.com/us/song/l-a/1444227888
0:17:00,Next Levels,King Geedorah,https://open.spotify.com/track/58MeeOMk6PMQxXWY9YCNPD?si=6ae5902683984d93,https://music.apple.com/us/song/next-levels-feat-4-winds-lil-sci-stahhr/416318865
0:20:45,1979,The Smashing Pumpkins,https://open.spotify.com/track/5QLHGv0DfpeXLNFo7SFEy1?si=731ba397b1854f4f,https://music.apple.com/us/song/1979-remastered-2012/721224621
0:24:54,You got time and I got money,Smerz,https://open.spotify.com/track/4YDl2Oxc1mVRnZsZAbNzI0?si=466308bc3f2b4d41,https://music.apple.com/us/song/you-got-time-and-i-got-money/1802661558
0:28:54,somehow she's still here,"Mount Kimbie, Dom Maker, James Blake",https://open.spotify.com/track/68OA7PprSbs0wI3IneHPWL?si=9faa9b7b9f3e4f65,https://music.apple.com/us/song/somehow-shes-still-here-feat-james-blake/1631566428
0:31:14,drip bounce_7_24_18,Toro y Moi,https://open.spotify.com/track/03nEmFDMGyVGYFhQHbxLpF?si=8361e9d60e4d48ba,https://music.apple.com/us/song/drip-bounce-7-24-18/1583617470
0:33:35,Floating,"Raveena, Hope Tala",https://open.spotify.com/track/4cwJYLZeVMTjF6o0Nzk9nq?si=2ab28317990c4693,https://music.apple.com/us/song/floating-feat-hope-tala/1462687086
0:37:20,Epitaph for My Heart,The Magnetic Fields,https://open.spotify.com/track/7G969WG9KJsAT5qdc7LzW8?si=bfb5f66b46634608,https://music.apple.com/us/song/epitaph-for-my-heart/80427569
0:39:35,Super Rich Kids,"Frank Ocean, Earl Sweatshirt",https://open.spotify.com/track/0725YWm6Z0TpZ6wrNk64Eb?si=605190acf4ec46fe,https://music.apple.com/us/song/super-rich-kids-feat-earl-sweatshirt/1440766411
0:44:35,Reflections After Jane,The Clientele,https://open.spotify.com/track/5vSPLdxRqbiGtO1NG8sZGW?si=c8e119b71dea431b,https://music.apple.com/us/song/reflections-after-jane/1839155882
0:47:42,Everytime You Leave,"Discovery Zone, John Moods",https://open.spotify.com/track/5t0LUTLEeo33n9w9KlGagZ?si=300cd00cf7bf4a47,https://music.apple.com/us/song/everytime-you-leave/1848402664
0:51:13,The One to Wait,CCFX,https://open.spotify.com/track/0Q6OskXNfChXfBpN2oswue?si=f37a3ffc100b411a,https://music.apple.com/us/song/the-one-to-wait/1280661968
0:57:02,Impossible Germany,Wilco,https://open.spotify.com/track/6L0BBPYeWnaQJeDa0ox0IA?si=2b10808cc0c1416d,https://music.apple.com/us/song/impossible-germany/926190302
1:02:21,B'nd,Connan Mockasin,https://open.spotify.com/track/19Wl7gBLwPEpzcdzg01g6q?si=d195ed69fe054df5,https://music.apple.com/us/song/bnd/1775782808
