Time,Track Title,Artist Name,Spotify URL,Apple URL
0:00:00,The Coffee Cola Song,Francis Bebey,https://open.spotify.com/track/3GYBtgclotwzSnd3u21VY7?si=3fb662c0f093455b,https://music.apple.com/us/song/the-coffee-cola-song/1694961697
0:04:32,Beasty ,Babe Rainbow,https://open.spotify.com/track/6q6sdOxJ2cnr8cvYvEs1mA?si=b532fd5ffbb1424c,https://music.apple.com/us/song/beasty/1471510144
0:08:26,Caroline,"Baby Rose, BADBADNOTGOOD, Mereba",https://open.spotify.com/track/5SqHQPdRnsypIJEJNTspWE?si=3885d1db98a14ed3,https://music.apple.com/us/song/caroline-feat-mereba/1730106898
0:12:12,Femme Fatale,"The Velvet Underground, Nico",https://open.spotify.com/track/3PG7BAJG9WkmNOJOlc4uAo?si=47abc410b5c44566,https://music.apple.com/us/song/femme-fatale/1440851898
0:14:50,Cherry-coloured Funk,Cocteau Twins,https://open.spotify.com/track/37pKTyMwalomKCZjxTc2QZ?si=767f3b9d6eb84c5a,https://music.apple.com/us/song/cherry-coloured-funk/258198956
0:17:48,Cashmere,BADBADNOTGOOD,https://open.spotify.com/track/1Fd2oJdyVSJcWrZkHiIbR5?si=710784d34f284415,https://music.apple.com/us/song/cashmere/1608122596
0:20:49,Flute,Echo 106,https://open.spotify.com/track/2yzuVVZZYYfQeDFV00yNy9?si=394f8a027f904845,https://music.apple.com/us/song/flute/1029514072
0:23:43,Seabird,Alessi Brothers,https://open.spotify.com/track/7qw4F9ebIh2z1dSBpJMfdt?si=6054443229494149,https://music.apple.com/us/song/seabird/1444100697
0:26:20,It's Choade My Dear,Connan Mockasin,https://open.spotify.com/track/6nVPxwQJLYiGUxC2xTHRQI?si=9f774ed4a1254852,https://music.apple.com/us/song/its-choade-my-dear/1796422842
0:30:15,Pan over the hill,ML Buch,https://open.spotify.com/track/4rPX4Mo26iw9oOfxzABY5b?si=054e55e7eba549b9,https://music.apple.com/us/song/pan-over-the-hill/1709666532
0:35:06,Selenge,Céline Dessberg,https://open.spotify.com/track/1VuaRkOJ2bSda5r9Xs0NZ4?si=6617432a60ec4442,https://music.apple.com/us/song/selenge/1783666672
0:38:07,Past,Sub Sub,https://open.spotify.com/track/2xtxL91lK4jlKkZ0RBC7EQ?si=c16e7ebe257245fa,https://music.apple.com/us/song/past/940286112
0:40:25,Wake Up,Kowloon,https://open.spotify.com/track/3FKJaFrmNNDuYeUSY8HhmF?si=dc63efaff2574137,https://music.apple.com/us/song/wake-up/1773385122
0:43:53,On the Level,Mac DeMarco,https://open.spotify.com/track/07l1nBCfaD3QqL7OnFZrXI?si=3116479c172449fa,https://music.apple.com/us/song/on-the-level/1198763630
