Time,Track Title,Artist Name,Spotify URL,Apple URL
0:00:00,It's Too Late,Carole King,https://open.spotify.com/track/12q3V8ShACq2PSWINMc2rC?si=8285cfc715344753,https://music.apple.com/us/song/its-too-late/747087665
0:03:16,Jenny's House,mustbejohn,https://open.spotify.com/track/16ZUZZDOUy5i9YfzPDKVB6?si=9fb778e62bb040d8,https://music.apple.com/us/song/jennys-house/1458286487
0:06:05,Blinkmoth (July Mix),james K,https://open.spotify.com/track/3iHnAH5IlTJhyEX8mBvrVH?si=04d995d2766248af,https://music.apple.com/us/song/blinkmoth-july-mix/1755569095
0:11:58,Inside,Moby,https://open.spotify.com/track/5uQcwR7n6Cjz716eipBgBZ?si=f7e394e68a2d423d,https://music.apple.com/us/song/inside/281242683
0:16:18,Give It Up 2 Me,Ojerime,https://open.spotify.com/track/3X7wVYr4XpzGgoXmQVnrJo?si=fc52fb131d9540b2,https://music.apple.com/us/song/give-it-up-2-me/1489684866
0:19:08,Cosmic Dancer,T.Rex,https://open.spotify.com/track/5N4vVbNotNwWGG8KcCdstR?si=0111f389a40647a0,https://music.apple.com/us/song/cosmic-dancer/5133009
0:23:32,Save Your Love For Me,"Gwen Guthrie, Surface",https://open.spotify.com/track/53SXGx99VNnFyvpJzTfWNJ?si=5a9c9cd112784376,https://music.apple.com/us/song/save-your-love-for-me-feat-surface-bonus-track/1443932795
0:28:08,The Real World,"Drugdealer, Sheer Agony",https://open.spotify.com/track/3Rc94e3TOA1K4vHnWeFVrn?si=d5ccddbd3a434594,https://music.apple.com/us/song/the-real-world-feat-sheer-agony/1131207783
0:30:58,drive ME crazy!,"Lil Yachty, Diana Gordon",https://open.spotify.com/track/6luBKkFUt5wTwz7hpLhp12?si=9ade1530cace4a67,https://music.apple.com/us/song/drive-me-crazy/1667414177
0:34:34,Weird Fishes / Arpeggi,Radiohead,https://open.spotify.com/track/4wajJ1o7jWIg62YqpkHC7S?si=6c4ad21bd9604df2,https://music.apple.com/us/song/weird-fishes-arpeggi/1109715168
0:39:45,Wake Up,Kowloon,https://open.spotify.com/track/3FKJaFrmNNDuYeUSY8HhmF?si=26f127543dba4a5b,https://music.apple.com/us/song/wake-up/1773385122
0:43:39,Blue,Patrick Holland,https://open.spotify.com/track/691jdISxh0qCgJgvH8Lmy0?si=ce5fd87e944c48d6,https://music.apple.com/us/song/blue/1718482071
0:47:50,Soul Makossa,Manu Dibango,https://open.spotify.com/track/21s0bjVrP7RtQskeUKZxOu?si=06ab96991b6542ae,https://music.apple.com/us/song/soul-makossa/1438280395
0:52:09,Noches,Prince Innocence,https://open.spotify.com/track/634IBwtWmFmJCwVnFG8gzG?si=1106e8720c064883,https://music.apple.com/us/song/noches/1449589598
0:55:14,Offshore Drift,Wax Doctor,https://open.spotify.com/track/7fhXcj9AnGo7GSfbDNbgL8?si=b4cb5ac8ebd54b83,https://music.apple.com/us/song/offshore-drift/1115817166
