Time,Track Title,Artist Name,Spotify URL,Apple URL
0:00:00,Innerspace,"The Apples In Stereo, Robert Schneider",https://open.spotify.com/track/2XTjamhOEI6Q11PSvnVtNQ?si=9ac9196c736c4cef,https://music.apple.com/us/song/innerspace/303379772
0:02:11,Giving Up On Love,Thee Midniters,https://open.spotify.com/track/2plLay32f9kWmrh7l9c7jp?si=439d758629d54bd4,https://music.apple.com/us/song/giving-up-on-love/1310736794
0:04:41,Love Theme,Michael Small,https://open.spotify.com/track/1w5LNMQslctoeOwoQjwqnu?si=275255b973004830,https://music.apple.com/us/song/love-theme/659271037
0:06:05,Prelude a Go Round,Cortex,https://open.spotify.com/track/7qnSmz4abtOXKuYhaRYuPv?si=f58967757d244f02,https://music.apple.com/us/song/pr%C3%A9lude-%C3%A0-go-round/1154111621
0:09:55,So Danco Samba,"Stan Getz, Joao Gilberto, Antonio Carlos Jobim",https://open.spotify.com/track/2DZbDk54DORI6W4O6NTYNf?si=e808df618bc34b9e,https://music.apple.com/us/song/s%C3%B3-dan%C3%A7o-samba-feat-ant%C3%B4nio-carlos-jobim/1422656592
0:13:27,Wild Horses,The Rolling Stones,https://open.spotify.com/track/4M4Q3JLsUbyTkd5WHty1WB?si=a2642f13f40c47c1,https://music.apple.com/us/song/wild-horses/1440812675
0:19:03,Uncle ACE,Blood Orange,https://open.spotify.com/track/0Cn4UhpHhgf88eWaS9nn5u?si=7bdfd59980604963,https://music.apple.com/us/song/uncle-ace/716767504
0:23:12,Sure Is Nice,Natural Child,https://open.spotify.com/track/5mlnnXN61sCJ2L3vVWY0Sf?si=0341e162b16f456a,https://music.apple.com/us/song/sure-is-nice/1117529321
0:28:28,Stormy,Gabor Szabo,https://open.spotify.com/track/3JeDm203MFpRlzSFaoNEv2?si=487557e287054a19,https://music.apple.com/us/song/stormy/258314287
0:31:38,Visions,Loving,https://open.spotify.com/track/1rcxltU3Mzn8gN6Z8ly9Zh?si=78eb57d4df094b3d,https://music.apple.com/us/song/visions/1487210985
0:35:23,Going to California,Led Zeppelin,https://open.spotify.com/track/55sjCMeQM26VxbNHhMtj2b?si=6f02726ddf3c4e7f,https://music.apple.com/us/song/going-to-california/580708183
0:38:43,Tu t'en lasses,La Femme,https://open.spotify.com/track/4CWjcFDg1oiONAkIkRiIpG?si=e4f01af7ecc545c3,https://music.apple.com/us/song/tu-ten-lasses/1585412170
0:44:00,Tomorrow Is Gone,Jode,https://open.spotify.com/track/5YiJN3PMNN3NzgHYlyneq2?si=bb6b2505b7f44463,https://music.apple.com/us/song/tomorrow-is-gone/1455280772
