Time,Track Title,Artist Name,Spotify URL,Apple URL
0:00:00,Cloudboat,Masahiro Takahashi,https://open.spotify.com/track/0yYTcu5sIttFuyvkeHZOtS?si=b69e5e10775a462a,https://music.apple.com/us/song/cloud-boat/1652767677
0:05:10,Help Me Lose My Mind,"Disclosure, London Grammar",https://open.spotify.com/track/4FjT3dqUW2Uq0R3pMz5V7C?si=a40c941ed948480e,https://music.apple.com/us/song/help-me-lose-my-mind-feat-london-grammar/1440862228
0:09:16,Concorde,The Holydrug Couple,https://open.spotify.com/track/5ULB93v4tHdKtXC4LTa3k1?si=0b5e6dc136dd44d0,https://music.apple.com/us/song/concorde/967428308
0:12:28,Mutual Attraction - Nick Martinelli Version,Change,https://open.spotify.com/track/5lk3rAKMtFjOmwauKYcEzl?si=0c61225324eb4f13,https://music.apple.com/us/song/mutual-attraction-nick-martinelli-version-remix/1413460161
0:18:14,Aquarius,Boards of Canada,https://open.spotify.com/track/4ZX7QjwBqZTelll7to0d5S?si=97e3d921c1ec4f41,https://music.apple.com/us/song/aquarius/281116087
0:23:48,Pale Blue Eyes,The Velvet Underground,https://open.spotify.com/track/11VwZwNF29HrqwalYUMitb?si=ddae4430889b4141,https://music.apple.com/us/song/pale-blue-eyes/1440814573
0:29:19,Rebirth Of Slick (Cool Like Dat),Digable Planets,https://open.spotify.com/track/26q6YTrXt9l8qshIveiTX9?si=e0b7dd73f5954088,https://music.apple.com/us/song/rebirth-of-slick-cool-like-dat/725211798
0:33:35,Poe Mans Dreams (His Vice),"Kendrick Lamar, GLC",https://open.spotify.com/track/5eOmhymcp3AisKPVAytrs6?si=9dc91b2303424bae,https://music.apple.com/us/song/poe-mans-dreams-his-vice-feat-glc/1475039119
0:37:52,Caramel,Connan Mockasin,https://open.spotify.com/track/4oRoPoEJlKfM52ZqcLQuXM?si=054e2c0c9c254f15,https://music.apple.com/us/song/caramel/1775750355
0:39:06,Into the Mystic,Van Morrison,https://open.spotify.com/track/3lh3iiiJeiBXHSZw6u0kh6?si=be71a97bd63c4913,https://music.apple.com/us/song/into-the-mystic/712727650
0:42:21,You've Got a Woman,Lion,https://open.spotify.com/track/6G6mulVvHFpJsnoKASUPYP?si=0fe77e279b9149a1,https://music.apple.com/us/album/youve-got-a-woman-single/1853628794
0:45:36,1998 - Andras Morning Mix,"Chet Faker, Andras",https://open.spotify.com/track/783BrNBkxYHDeNP3YxuVm2?si=f19b244f9feb4b90,https://music.apple.com/us/song/1998-andras-morning-mix/999159052
0:50:13,I Can't Kick This Feeling When It Hits,Moodymann,https://open.spotify.com/track/2PmT3D5xmvVzZCf11L2ifX?si=9834263f460347dc,https://music.apple.com/us/song/i-cant-kick-this-feeling-when-it-hits/1117140154
0:55:26,Very Special,Debra Laws,https://open.spotify.com/track/6wKAZB2lwOWeqpwquNHThG?si=a13ee7f097dc4cb3,https://music.apple.com/us/song/very-special/40284545
0:59:42,I'm Not In Love,Kelsey Lu,https://open.spotify.com/track/7InHgiDyJ0GtvnIVslWNPK?si=6493960ed42543ae,https://music.apple.com/us/song/im-not-in-love/1458671695
